drug_name,CanonicalSMILES,DepMap_ID,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,predicted ln(IC50),Top10 genes,Top10 pathways
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000832,CAL-27,910916,HNSC,aero_digestive_tract,head_and_neck,,0.46839902,"CXCL10, CXCL11, WNT3A, FBXO2, GNGT2, KRT14, TRAF6, CALML3, ADGRB1, HCAR2",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000835,GCT,906999,UNCLASSIFIED,soft_tissue,soft_tissue_other,,-1.4928712,"CSF3, CSNK1A1L, CLDN14, MMP1, IL1B, ANGPT2, CD276, PGF, IL36B, IL1A",hsa04151
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000838,AMO-1,1295741,MM,blood,haematopoietic_neoplasm_other,,1.7828833,"TLR7, CCL3L3, CCL3, CD28, BMP8A, TNFRSF13B, CD4, UBA52, TUBA3C, IFNG",hsa04151
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000840,HCC-366,1240144,UNCLASSIFIED,lung,lung_NSCLC_not_specified,,-1.1878916,"UBE2C, STK11, NRAS, TOP3A, CSNK2A1, TAF7, PRLR, MAP3K1, CASP3, IGF1",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000841,NCI-H2087,724834,LUAD,lung,lung_NSCLC_adenocarcinoma,,2.9642076,"CR2, CDK4, EIF4B, MYLPF, PLA2G4F, IL12RB2, DVL3, IBSP, PPP2R2D, IKBKB",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000843,HARA,1240142,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,,0.865989,"G6PC3, PKN1, NFKBIE, TOLLIP, BIRC2, TRAF6, EPOR, CCNG2, MAML2, ARRB1",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000846,FADU,906863,HNSC,aero_digestive_tract,head_and_neck,,1.0632695,"FGF3, FGF4, FADD, HCAR3, PDPK1, HCAR2, RPS6, RELA, NUMB, RAD52",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000847,HGC-27,907055,STAD,digestive_system,stomach,,2.1732233,"GNAS, GRIN3A, CACNA1G, IRAK1, BMP5, FXYD1, TAF2, GRIA3, DISP1, LAMA2",hsa04310
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000848,JHH-7,1240160,LIHC,digestive_system,liver,,4.431168,"CCL16, CDC25B, PIK3CA, EPHA2, HAMP, BCL2L11, CCND2, KNG1, CCR6, CCL14",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000849,MDA-MB-468,908123,BRCA,breast,breast,,2.2897136,"IL22RA2, BUB1B-PAK6, WNT6, CLDN8, KRT38, CALML5, IL1RAP, KRT34, CYP8B1, VTCN1",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000852,NCI-H1435,1298347,LUAD,lung,lung_NSCLC_adenocarcinoma,,3.8000991,"CPT1B, TAF7, RNF7, WASF1, CCNG1, RPS6, UIMC1, GABBR1, GTF2H2C, NLK",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000853,NCI-H661,687829,UNCLASSIFIED,lung,lung_NSCLC_large_cell,,3.4727314,"IRAK1, MYD88, CD55, DDIT4, CD47, PMAIP1, CCNH, CASP8, MAP3K5, ETS2",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000855,KYSE-150,907317,ESCA,aero_digestive_tract,oesophagus,,0.60122836,"HCAR2, PPP2R5A, G6PC3, TNFSF18, TAB3, NTF4, HCAR3, CCND2, FGF1, UIMC1",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000856,CAL-51,910927,BRCA,breast,breast,,3.0855207,"LEFTY1, PTPN5, HSPA1B, FGF8, GRIN3B, PPP3CA, FGF18, EIF2AK3, MAP3K13, AVPR1B",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000857,CAL-85-1,910852,BRCA,breast,breast,,0.6833571,"ANAPC1, GTF2E1, FBXW7, PPM1B, BRCA1, MAML1, SNW1, INVS, POLD2, GTF2H2C",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000858,KNS-62,753569,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,,2.7483861,"PTEN, CTBP1, STRADB, ACOX3, CALM2, RPS27A, CIR1, SOS1, IRF3, RIPK1",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000859,HCC1954,749709,BRCA,breast,breast,,3.2494795,"LBP, IL22RA2, CXCL17, BMP3, CYP8B1, CLDN8, BRAF, UIMC1, PLA2G2C, KRT15",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000860,NCI-H358,908465,LUAD,lung,lung_NSCLC_adenocarcinoma,,1.7028114,"CSH2, HTR2C, WNT9A, GRIN1, ADRA1B, CCNB3, IL12B, SMC1B, TMSB4Y, GRM5",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000861,HOP-62,905972,LUAD,lung,lung_NSCLC_adenocarcinoma,,0.13244781,"VCAM1, ADCYAP1, CAMK2A, ERCC2, PDGFRB, THBS2, MYL12A, HTR7, CXCL6, LDHC",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000863,DBTRG-05MG,906835,GBM,nervous_system,glioma,,2.4910767,"CHRM2, NTRK2, CRK, IL1F10, GDF1, SHC4, TACR1, NTRK3, HTR7, EGF",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000864,COLO-684,910691,UCEC,urogenital_system,endometrium,,2.5522997,"ATP1B2, CACNA1F, NOS2, GNGT1, CACNA1I, CACNG5, SST, ATP1B4, PLA2G12B, THBS4",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000865,KYSE-450,907320,ESCA,aero_digestive_tract,oesophagus,,0.080331504,"RELA, MYH9, GRK3, MAP3K14, PHKG2, IKBKB, CXXC4, AKT3, FSHB, FGF3",hsa04151
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000866,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,,2.491951,"FLCN, TP53AIP1, TNFRSF8, CDH1, ROCK1, KRT28, PGF, PLA2G4D, FGF18, CCKBR",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000869,NCI-H1568,1298348,LUAD,lung,lung_NSCLC_adenocarcinoma,,2.5788527,"CGA, STK11, GREM2, SLC27A6, LRP2, TAB3, IGF1R, EFNA1, CHRD, BMP5",hsa04024
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000873,KYSE-270,907319,ESCA,aero_digestive_tract,oesophagus,,-0.982863,"HK2, CCL2, ITPR1, KRT23, THBS1, SKP2, RXRB, DAAM1, NFATC4, PAK3",hsa04310
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000874,RS4-11,909703,ALL,blood,leukemia,,1.9882847,"GP9, PTPN11, TAF2, EIF4E, ATP2A2, ADAM17, PRKAA1, NCK1, RAB5A, PKN2",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000875,NCI-H2347,687820,LUAD,lung,lung_NSCLC_adenocarcinoma,,4.7132525,"FGFR1, PFN3, IL37, OXT, TNNC2, CYSLTR1, CSF2, GRIN2C, CXCL17, PLA2G2F",hsa04151
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000876,MDA-MB-415,924240,BRCA,breast,breast,,2.4090168,"MC2R, IFNA6, CHAD, TUBA3D, MAPK10, CXCL2, PLA2G2A, TGIF2, EFNA1, FGF4",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000878,HCC-15,1240143,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,,2.8476152,"PLA2G1B, RB1, CCNG2, HK2, SEM1, RNF7, GAB1, EP300, TAF4, PIK3R2",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000879,MFE-296,908130,UCEC,urogenital_system,endometrium,,3.9829822,"TAF7L, TACR3, CCKAR, COL2A1, CD8B, SLC27A6, JAK1, POMC, HEY1, CASP12",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000880,AGS,906790,STAD,digestive_system,stomach,,-0.00048542023,"PLA2G2E, PLA2G2A, EDAR, GP6, VTN, FGF20, RASGRP1, IFNL1, CFTR, SSTR1",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000881,MEL-JUSO,908125,SKCM,skin,melanoma,,4.0667825,"IL24, TYR, ICOS, TYRP1, DCT, SHC4, NGFR, KDR, HLA-DOA, IL12RB2",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000882,IGR-1,907169,SKCM,skin,melanoma,,3.7318633,"TYRP1, DCT, ACTG1, TYR, BIRC7, CDK2, CLDN14, IGF1, CTLA4, PLA1A",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000883,SW1783,909750,LGG,nervous_system,glioma,,0.5762079,"RB1, STAT6, RASA2, EIF4B, MAP3K1, ATF4, LPAR2, ATR, ORC4, ARRB1",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000885,TOV-21G,1240222,OV,urogenital_system,ovary,,-0.8921752,"COMP, PDE1A, RELN, FXYD2, SCIN, PIK3R6, JAK1, RYR3, PRPF19, SPOP",hsa04151
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000886,NCI-H2009,724873,LUAD,lung,lung_NSCLC_adenocarcinoma,,0.6369162,"IFNA8, EZR, IL1RL2, CTNNB1, TCF7L1, CDC42, CDH1, FLT3, TLE7, DRD5",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000888,NCI-H1793,908463,LUAD,lung,lung_NSCLC_adenocarcinoma,,4.087831,"HCAR1, CCNB3, LDHC, PDGFD, TRDN, SPP1, HMOX1, COL4A4, NRG1, CXCR6",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000890,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,,0.32615137,"GTF2E2, ADCY7, DIAPH2, VDAC3, CDC16, ERBB2, ME1, EFNA1, FZD6, FZD3",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000892,NCI-H1563,753600,LUAD,lung,lung_NSCLC_adenocarcinoma,,1.2415103,"E2F4, CCL11, SSBP1, EXOC2, EIF4EBP1, RAC3, TRADD, BRCA2, VTN, MCM7",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000893,NCI-H1651,910900,LUAD,lung,lung_NSCLC_adenocarcinoma,,3.322759,"STK11, PPP2R2D, ARF6, RGL2, HK2, EIF4E2, MEGF8, RPS6, PTPN11, TAF6L",hsa04014
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000894,NCI-H1869,1240183,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,,1.8113648,"MAPK8IP3, PLCG1, TAF1, CSNK2A1, MAP3K3, TAOK2, FOXO3, MEGF8, CDC37, PIDD1",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000895,CL-34,1290771,COREAD,digestive_system,large_intestine,,3.8786364,"LEFTY1, PCK1, CCL24, PLA2G2A, AQP7, FABP1, TUBAL3, CFTR, GRIN2B, CSNK1A1L",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000896,647-V,906797,BLCA,urogenital_system,bladder,,0.9863164,"CYP8B1, TMSB4Y, TNFSF18, SLC27A6, RB1, CLDN9, ATF6B, CD274, PDGFB, IL23A",hsa04151
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000900,NCI-H23,905942,LUAD,lung,lung_NSCLC_adenocarcinoma,,2.644445,"WNT2, MYL9, SDC4, FZD5, ACTR2, HTR1B, XCR1, DVL3, RAB5B, BMP5",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000902,CAL-148,924106,BRCA,breast,breast,,3.1646826,"IL19, IFNL1, CHRM1, ITGAX, HTR6, ICAM1, CALML5, GRIN1, CREB3L4, EFNA3",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000903,FTC-133,906864,THCA,thyroid,thyroid,,2.3802793,"GRIA3, NCK2, LBP, CD36, KRT36, CTBP1, LPAR1, NPR1, BIRC7, DIAPH3",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000905,5637,687452,BLCA,urogenital_system,bladder,,-0.94299537,"RB1, ORAI3, IRF9, RBBP8, MC1R, NCOA1, PPM1B, THBS3, CDKN2C, MDM4",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000906,ES-2,1240128,UNCLASSIFIED,urogenital_system,ovary,,2.262123,"CAMK1G, ATP2B2, MMP1, TSLP, AOX1, NTNG1, FGF5, GRPR, LDHC, CACNA2D4",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000910,MDA-MB-453,908122,BRCA,breast,breast,,2.7791374,"CALML5, SMC1B, GHR, NRG3, TACR2, TGFB3, FGFR4, CREB3L4, ADCY2, ROCK2",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000911,NUGC-3,908455,STAD,digestive_system,stomach,,0.69493955,"PAK1, EP300, PRKACB, UBE2O, IL37, CREBBP, MGRN1, RPTOR, CLDN15, GRB2",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000913,ESS-1,907000,UNCLASSIFIED,urogenital_system,endometrium,,-2.3735292,"IL22RA2, CSF3, ATP1A2, CD276, CXCL6, CXCL10, IL1R2, CSF2, CXCL1, IFNA2",hsa04151
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000916,NCI-H1573,908472,LUAD,lung,lung_NSCLC_adenocarcinoma,,2.8374994,"GDF9, VEGFD, PLA2G10, XCL1, EGF, KRT32, TLR6, NRG4, TPTEP2-CSNK1E, NTSR1",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000917,TE-4,1503371,ESCA,aero_digestive_tract,oesophagus,,2.9576254,"CNGA3, CGA, NRG4, TOP3A, TGFBR1, LDHAL6B, ERBB2, PPP2R3C, GTF2A2, PRKN",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000918,MOLT-16,908147,ALL,blood,lymphoblastic_T_cell_leukaemia,,1.4959608,"CTNNA1, IFNGR2, PTK2, SLC25A4, LAMC1, PSEN2, GTF2IRD1, RAC1, AFDN, MAP3K13",hsa04062
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000919,IM-95,1240155,STAD,digestive_system,stomach,,3.4916136,"GTF2A1L, LEP, POMC, AVPR1A, FABP1, PF4, PLA2G2F, NOTCH4, NPY1R, HGF",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000920,CML-T1,910951,LCML,blood,chronic_myeloid_leukaemia,,-5.3051324,"GP5, ICOS, WNT8B, ITK, CD5, CD6, PIK3R6, TBK1, CD3E, RBPJL",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000926,HT55,907287,COREAD,digestive_system,large_intestine,,3.0449412,"CCL24, FZD10, GZMB, PIK3R1, FABP1, IHH, PCK1, ITGA7, FGF20, LAMA2",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000927,BT-474,946359,BRCA,breast,breast,,3.3539166,"CCL21, PGR, CACNG1, RYR3, YWHAB, FFAR2, PRLR, NPY1R, CREB3L4, PLA2G2A",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000930,HCC1569,907046,BRCA,breast,breast,,2.2053459,"ANGPT4, SCP2, PRKCZ, MRAS, TF, CXCL10, COL9A1, MYH11, SLC27A6, PPP1R1B",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000932,SNU-1,908444,STAD,digestive_system,stomach,,2.7586143,"BMP10, FGF6, NFKBIA, ATP6V1C2, ATP2A1, PDGFRA, GADD45G, PIAS3, GLI2, FZD4",hsa04620
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000934,MDA-MB-361,908121,BRCA,breast,breast,,3.10032,"CHRM1, CALML5, IFNA5, PRLR, CXCL17, CHAD, ACOX1, GRIN1, CACNG4, CARD14",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000935,MDST8,1240173,COREAD,digestive_system,large_intestine,,2.9007547,"KRT33B, IL36B, HTR1F, PLCZ1, CACNG7, SFRP1, KRT34, BDKRB1, FGF5, IL1B",hsa04024
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000936,EFO-27,906852,UNCLASSIFIED,urogenital_system,ovary,,0.81807876,"IFNA13, HTR5A, RSPO4, WNT3A, NECTIN1, KRT14, FABP4, TNFSF9, TNFRSF18, PRKACA",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000937,PF-382,909260,ALL,blood,lymphoblastic_T_cell_leukaemia,,-0.38877645,"SPOPL, PTK2, HSP90AB1, AKT1S1, TBK1, PSEN2, CAPN2, KLHL9, CTBP2, MAPK12",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000938,NALM-6,908158,UNCLASSIFIED,blood,B_cell_leukemia,,-0.32918102,"IFNGR2, FKBP4, ANAPC11, TLE3, VAV2, ASPH, GNAQ, KLHL9, PSEN2, RXRA",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000939,SK-UT-1,909732,UNCLASSIFIED,soft_tissue,soft_tissue_other,,1.1310605,"BMP5, IL13RA2, LRRC4B, RSPO1, KRT33B, HSPA1B, RPA4, RSPO4, HHIP, LAMA2",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000940,AN3-CA,910781,UCEC,urogenital_system,endometrium,,1.6717374,"DHH, FGF10, PFKP, CASP12, PTPN2, MAP3K13, JAK1, ATP6V1G1, ITPR3, IGF1R",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000943,RKO,909698,COREAD,digestive_system,large_intestine,,0.85469085,"PPP2R1A, RDX, HMMR, PPP3CC, WASF2, BABAM2, ACTB, DDIT4, ACTN4, PAK2",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000944,NAMALWA,908159,UNCLASSIFIED,blood,Burkitt_lymphoma,,0.86658424,"ACTN1, YES1, CAPN2, GNAQ, PSEN1, ASPH, RIPK1, TIMP1, ATP6V1D, ADCY6",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000945,NCI-H650,722066,LUAD,lung,lung_NSCLC_adenocarcinoma,,2.517174,"CACNG8, IL31RA, IL5, TGFB1, ADRA1B, CACNA2D4, IL1B, TUBAL3, GDF5, SH2D2A",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000947,OVK-18,1480371,OV,urogenital_system,ovary,,3.9924467,"CD47, CIR1, PMAIP1, NBN, ATR, CD55, CDK6, ETS2, PPP3CA, RASA2",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000948,23132-87,910924,STAD,digestive_system,stomach,,1.2568024,"SEM1, GNAS, RBX1, TGFB1, IL27RA, CACNB2, TAF7, POLD1, ORAI2, HSPA8",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000949,TGBC11TKB,909770,STAD,digestive_system,stomach,,3.377827,"ADCY3, RRAGB, RDX, WASF1, ACSBG1, CREB3, PRKACB, FZD6, FKBP5, LDHB",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000950,LoVo,907790,COREAD,digestive_system,large_intestine,,0.1572895,"KRT38, HSPA2, CFTR, MAPK8IP1, ARPC1B, PF4V1, TGFB3, GADD45G, PIK3CB, HLA-DOB",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000951,NCI-H2342,687819,LUAD,lung,lung_NSCLC_adenocarcinoma,,3.813094,"IL27, CACNA1S, HLA-DPA1, TACR3, GNB2, IL1F10, PPP1R12A, TIAM1, TNFSF4, MYLK3",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000953,SUP-T1,909743,ALL,blood,lymphoblastic_T_cell_leukaemia,,0.1487265,"HES5, PTCRA, CD1E, CD1A, IL4, CD1B, CD8B, CD8A, VIPR2, FGF18",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000955,SNU-407,1660034,COREAD,digestive_system,large_intestine,,3.1238203,"SLC25A5, MAP3K3, VEGFB, FKBP5, TGFB1, PPP3CC, LDHA, ANAPC15, CTNNA1, ELOC",
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,ACH-000956,22RV1,924100,PRAD,urogenital_system,prostate,,3.9404771,"PPP3R2, APOA5, GRIN3A, WNT7A, PTK2, CXCL13, PLA2G3, CACNG3, PPP1CB, ADRA1A",
